Province,Type,Subregion,Name,latitude,longitude
Limpopo,Clinic,Thohoyandou,Moutse East Clinic,-25.15122,29.10517
Limpopo,Clinic,Thohoyandou,Motupa Clinic,-23.682313,30.297289
Limpopo,Clinic,Thohoyandou,Elandsdoorn Clinic,-25.28496,29.21345
Limpopo,Clinic,Thohoyandou,Murangoni Clinic,-22.918091,30.371948
Limpopo,Clinic,Thohoyandou,Gondeni Clinic,-22.914776,30.436968
Limpopo,Clinic,Thohoyandou,Phaahlamanoge Clinic,-24.58,29.85
Limpopo,Clinic,Thohoyandou,Julesburg CHC,-24.06953,30.32853
Limpopo,Clinic,Thohoyandou,Goedgedach Clinic,-25.06067,29.71783
Limpopo,Clinic,Marulaneng,Marulaneng Clinic,-24.673808,29.891464
Limpopo,Clinic,Tzaneen,Van Velden Memorial (Tzaneen),-23.834528,30.16579
Limpopo,Clinic,Trim Park,Voortrekker Memorial (Potgietersrus),-24.195881,29.015096
Mpumalanga,Clinic,Standerton,MS Msimanga Clinic,-26.961667,29.198742
Mpumalanga,Clinic,Badplaas,Badplaas CHC,-25.9541,30.57177
Mpumalanga,Clinic,Kabokweni,Kabokweni CHC,-25.343473,31.130313
Mpumalanga,Clinic,Skilpadfontein,Lefiso CHC,-24.93552,28.892597
Mpumalanga,Clinic,Graskop,Elandsfontein Clinic,-24.621798,30.761791
Mpumalanga,Clinic,Driefontein,Driefontein Old Stands Clinic,-26.981646,30.452342
Mpumalanga,Clinic,Skilpadfontein,Marapyane CHC,-25.004942,28.795649
Mpumalanga,Clinic,Mabopane,De Beersput Clinic,-25.049622,28.862495
Mpumalanga,Clinic,Eersterus,Chrissiesmeer/Kwachibikhulu Clinic,-26.277081,30.224263
Mpumalanga,Clinic,Delmas,Botleng Extension 3 Clinic,-26.104772,28.694508
Mpumalanga,Clinic,Hazyview,Mthimba Clinic,-25.131017,31.158128
Mpumalanga,Clinic,Ermelo,Emthonjeni Clinic (Msukaligwa),-26.52,29.97
Mpumalanga,Clinic,Evander,Evander Clinic,-26.471471,29.110696
Mpumalanga,Clinic,Witbank,Beatty Clinic,-25.87815,29.214071
Mpumalanga,Clinic,Botleng Location Delmas,Botleng Clinic,-26.129975,28.694385
Mpumalanga,Clinic,Balfour,Balfour Clinic,-26.653078,28.592622
Mpumalanga,Clinic,Uthokozane,Naas CHC,-25.67126,31.862964
Mpumalanga,Clinic,Eastdene,Eastdene Clinic,-25.771489,29.480138
Mpumalanga,Clinic,White River,Manzini Clinic,-25.178561,31.138094
Mpumalanga,Clinic,Witbank,Lynnville Clinic,-25.878419,29.19249
Mpumalanga,Clinic,Witbank,Hlalanikahle Clinic,-25.846735,29.123769
Mpumalanga,Clinic,Mkhuhlu,Arthurstone Clinic,-24.785926,31.134701
Mpumalanga,Clinic,Barberton,M'Africa CHC,-25.768182,31.027636
Mpumalanga,Clinic,Ximhungwe,Lillydale Clinic,-24.871002,31.36833
Mpumalanga,Clinic,Mkhuhlu,Mkhuhlu Clinic,-24.987539,31.237645
Mpumalanga,Clinic,Machadodorp,Machadodorp Clinic,-25.663103,30.250643
Mpumalanga,Clinic,Morgenzon,Morgenzon Clinic,-26.7358,29.609
Mpumalanga,Clinic,Piet Retief,Entombe Clinic,-27.2859,30.7562
Mpumalanga,Clinic,Ermelo,Ermelo Clinic,-26.525226,29.988706
Mpumalanga,Clinic,Kabokweni,Clau Clau Clinic,-25.363907,31.162629
Mpumalanga,Clinic,Derby/Rustplaas,Derby/Rustplaas Clinic,-26.90695,30.760139
Mpumalanga,Clinic,Lefisoane,Lefisoane Clinic,-24.961836,28.850967
Mpumalanga,Clinic,Hluvukani,Gottenburg Clinic,-24.636356,31.410534
Mpumalanga,Clinic,Mbangwane Trust,Mbangwane Clinic,-25.837438,31.889829
Mpumalanga,Clinic,Allemansdrift,Allemansdrift B Clinic,-25.14146,28.864592
Mpumalanga,Clinic,Mbuzini,Mbuzini Clinic,-25.936078,31.952451
Mpumalanga,Clinic,Moreipuso,Moreipuso Clinic,-24.703055,31.004936
Mpumalanga,Clinic,Matsulu,Matsulu CHC,-25.517582,31.352129
Mpumalanga,Clinic,Kinross,Kinross/Thistle Grove Clinic,-26.416062,29.081768
Mpumalanga,Clinic,Mhluzi,Middelburg Ext 8 Clinic,-25.759426,29.419917
Mpumalanga,Clinic,Mhluzi,Mhluzi Clinic,-25.75199,29.446605
Mpumalanga,Clinic,Hendrina,Hendrina Clinic,-26.160698,29.715786
Mpumalanga,Clinic,Middelburg,Middelburg Ext 6 Clinic,-25.768315,29.408595
Mpumalanga,Clinic,Middelburg,Middelburg Civic Centre Clinic,-25.772992,29.455043
Mpumalanga,Clinic,Hendrina,Kwazamokuhle Clinic,-26.135062,29.73023
Mpumalanga,Clinic,Mkhuhlu,Belfast Clinic (Bushbuckridge),-24.95786,31.367565
Mpumalanga,Clinic,Bethal,Emzinoni Clinic,-26.49965,29.431488
Mpumalanga,Clinic,Manzolwandle,Mgobodi CHC,-25.8589,31.7043
Mpumalanga,Clinic,Kabokweni,Gutshwa Clinic,-25.309243,31.151656
Mpumalanga,Clinic,Kwamhlanga,Moloto CHC,-25.458094,28.640344
Mpumalanga,Clinic,Kwamhlanga,Goederede Clinic,-25.307534,29.074352
Mpumalanga,Clinic,Kwamhlanga,Kameelpoortnek Clinic,-25.389662,28.726027
Mpumalanga,Clinic,Baberton,Cathyville Clinic,-25.777204,31.038896
Mpumalanga,Clinic,Barberton,Louw's Creek Clinic,-25.647243,31.282958
Mpumalanga,Clinic,Barberton,Barberton Clinic,-25.791753,31.053776
Mpumalanga,Clinic,Marble Hall,Bloedfontein Clinic,-25.055439,28.924513
Mpumalanga,Clinic,Leslie,Lebohang CHC,-26.375518,28.921785
Mpumalanga,Clinic,Kwalugedlane,Mangweni CHC,-25.741172,31.817989
Mpumalanga,Clinic,Machadodorp,Emthonjeni Clinic (Machadodorp),-25.697748,30.249473
Mpumalanga,Clinic,Greylingstad,Greylingstad Clinic,-26.745998,28.748839
Mpumalanga,Clinic,Glenthorpe,Glenthorpe Clinic,-25.73028,30.842534
Mpumalanga,Clinic,Pankop,Diphalane (Pankop) CHC,-25.168426,28.416494
Mpumalanga,Clinic,Mkhuhlu,Jim Brown Clinic,-24.984298,31.104296
Mpumalanga,Clinic,Kwamhlanga,Boekenhouthoek Clinic,-25.299917,29.007958
Mpumalanga,Clinic,Sidlamafa,Kamhlushwa Clinic,-25.665064,31.680619
Mpumalanga,Clinic,Agincourt,Agincourt CHC,-24.819497,31.260996
Mpumalanga,Clinic,Kabokweni,Makoko Clinic,-25.223619,31.221862
Mpumalanga,Clinic,Kabokweni,Mjejane Clinic,-25.280339,31.231025
Mpumalanga,Clinic,Thulamahashe,Edinburg Clinic,-23.72,29.78
Mpumalanga,Clinic,Shongwe Area,Buffelspruit CHC,-25.658887,31.521009
Mpumalanga,Clinic,Malelelane,Langloop CHC,-25.674722,31.634536
Mpumalanga,Clinic,Graskop,Bourkes Luck Clinic,-24.6804,30.8107
Mpumalanga,Clinic,Elukwatini,Eerstehoek Clinic,-26.051414,30.791534
Mpumalanga,Clinic,Piet Retief,Mkhondo Town Clinic,-27.0046,30.8029
Mpumalanga,Clinic,Elukwatini,Dundonald CHC,-26.236677,30.828398
Mpumalanga,Clinic,Elukwatini,Fernie 1 Clinic,-26.397785,30.794898
Mpumalanga,Clinic,Elukwatini,Diepdale Clinic,-26.462592,30.798862
Mpumalanga,Clinic,Elukwatini,Betty'sgoed Clinic,-26.252797,30.921927
Mpumalanga,Clinic,Elukwatini,Hartebeeskop Clinic,-26.168915,30.902127
Mpumalanga,Clinic,Elukwatini,Mooiplaas Clinic,-26.067233,30.87715
Mpumalanga,Clinic,Breyten,Kwazanele Clinic,-26.313202,29.982628
Mpumalanga,Clinic,Lydenberg,Lydenburg Gateway Clinic,-25.107921,30.452401
Mpumalanga,Clinic,Middelburg,Doornkop Clinic,-25.592405,29.432491
Mpumalanga,Clinic,Allemansdrift C,Allemansdrift C CHC,-25.116223,28.905056
Mpumalanga,Clinic,Siyabuswa,Loding Clinic,-25.10608,28.763401
Mpumalanga,Clinic,Mmametlhake Community Hospital,Haakdoringlaagte Clinic,-24.969347,28.870335
Mpumalanga,Clinic,Mmametlhake,Kalkfontein Clinic,-25.001685,28.626565
Mpumalanga,Clinic,Belfast,Belfast Gateway Clinic,-25.6968,30.043697
Mpumalanga,Clinic,Carolina,Carolina Clinic,-26.0669,30.115
Mpumalanga,Clinic,Davel,Davel Clinic,-26.4612,29.6611
Mpumalanga,Clinic,Kwalugedlane,Fig Tree Clinic,-25.813042,31.85256
Mpumalanga,Clinic,Amersfoort,Ezamokuhle Clinic,-27.000609,29.849381
Mpumalanga,Clinic,Komartipoort,Komatipoort Clinic,-25.428257,31.948296
Mpumalanga,Clinic,Piet Retief,Iswepe CHC,-26.832405,30.527524
Mpumalanga,Clinic,Kosmos Park,Mispel Street Clinic,-26.925193,29.229051
Mpumalanga,Clinic,Daanjie Trust,Mpakeni Clinic,-25.488995,31.247942
Mpumalanga,Clinic,Elukwatini,Kromdraai Clinic,-26.046537,31.022534
Mpumalanga,Clinic,Dirkiesdorp,Dirkiesdorp Clinic,-27.177242,30.402979
Mpumalanga,Clinic,Uthokozane Kamaqhekeza,Dludluma Clinic,-25.659583,31.95712
Mpumalanga,Clinic,Witbank,Klipfontein Clinic,-25.0851,29.2358
Mpumalanga,Clinic,Emalahleni,Louise Clinic,-25.886987,29.232398
Mpumalanga,Clinic,Bethal,Bethal Town Clinic,-26.456882,29.465659
Mpumalanga,Clinic,Bethal,Cunningmoore Clinic,-24.899188,31.213733
Mpumalanga,Clinic,Embalenhle,Langverwacht Clinic,-26.545187,29.07616
Mpumalanga,Clinic,Embalenhle,Embalenhle CHC,-26.540503,29.074446
Mpumalanga,Clinic,Kwamhlanga,KwaMhlanga Clinic,-25.434623,28.715724
Mpumalanga,Clinic,Barberton,Kaapschehoop Clinic,-25.3631,30.5227
Mpumalanga,Clinic,Barberton,Kaapmuiden Clinic,-25.533685,31.333829
Mpumalanga,Clinic,Surbub,Boulders Clinic,-25.553293,31.307272
Mpumalanga,Clinic,Amersfoort,Amersfoort Clinic,-27.005689,29.869439
Mpumalanga,Clinic,Amersfoort,Daggakraal/Thembalokuphila CHC,-27.12882,29.966514
Mpumalanga,Clinic,Embalenhle,Langverwacht Ext 14 Clinic,-26.546394,29.079657
Mpumalanga,Clinic,Kabokweni,Khumbula Clinic,-25.281367,31.177214
Mpumalanga,Clinic,Bushbuckridge,Madras Clinic,-24.414241,30.556793
Mpumalanga,Clinic,Sabie,Harmony Hill Clinic,-25.09987,30.789732
Mpumalanga,Clinic,Shonwe Mission,Jeppes Reef Clinic,-25.721044,31.466759
Mpumalanga,Clinic,Nelspruit,Eziweni Clinic,-25.413,31.1811
Mpumalanga,Clinic,Nulspruit,Msogwaba Clinic,-25.422768,31.166791
Mpumalanga,Clinic,Mkhuhlu,Cork Clinic,-24.956231,31.310834
Mpumalanga,Clinic,Trust,Calcutta Clinic,-24.972661,31.218563
Mpumalanga,Clinic,Kwalugedlane,Mananga Clinic,-25.959388,31.843124
Mpumalanga,Clinic,Shongwe Mission,Boschfontein Clinic,-25.744697,31.619875
Mpumalanga,Clinic,Elukwatini,Mayflower CHC,-26.299571,30.775344
Mpumalanga,Clinic,Elukwatini,Arnhemburg Clinic,-26.04871,30.837883
Mpumalanga,Clinic,White River,Jerusalem Clinic,-25.186547,31.101461
Mpumalanga,Clinic,Breyten,Breyten Clinic,-26.30575,29.980364
Mpumalanga,Clinic,Middelburg,Middelburg Gateway Clinic,-25.774308,29.452498
Mpumalanga,Clinic,Mmametlhake,Mmametlhake CHC,-25.106653,28.545839
Mpumalanga,Clinic,Mkhuhlu,Maviljan Clinic,-24.845879,31.071364
Mpumalanga,Clinic,Mkhuhlu,Justicia Clinic,-24.885346,31.412246
Mpumalanga,Clinic,Ackonhoek,Murhotso Clinic,-24.566308,31.143783
Mpumalanga,Clinic,Acdrhoek,Buffelshoek Clinic,-24.633703,31.128889
Mpumalanga,Clinic,Shongwe Mission,Middelplaas Clinic,-25.717855,31.550921
Mpumalanga,Clinic,Malelane,Jeppes Rust Clinic,-25.796757,31.598388
Mpumalanga,Clinic,Kwaggafontein A,Kwaggafontein A Clinic,-25.294175,28.960108
Mpumalanga,Clinic,Kwamhlanga,Gemsbokspruit Clinic,-25.404099,28.875504
Mpumalanga,Clinic,Kwamhlanga,Empilweni Clinic,-25.420607,28.772582
Mpumalanga,Clinic,Kwamhlanga,Kwaggafontein C CHC,-25.31088,28.943653
Mpumalanga,Clinic,Babethu,Kameelrivier B Clinic,-25.126957,28.994942
Mpumalanga,Clinic,Siyabuswa,Kliplaatdrift Clinic,-25.133141,28.949696
Mpumalanga,Clinic,Kriel,Kriel Clinic,-26.24784,29.23291
Mpumalanga,Clinic,Amsterdam,Amsterdam CHC,-26.62896,30.667605
Mpumalanga,Clinic,Piet Retief,Ethandakukhanya Clinic,-27.28,30.75
Mpumalanga,Clinic,Driefontein,Driefontein New Stands CHC,-26.998573,30.417227
Mpumalanga,Clinic,Piet Retief,KwaNgema CHC,-27.022696,30.459943
Mpumalanga,Clinic,Nelspruit,Luphisi Clinic,-25.406425,31.277009
Mpumalanga,Clinic,Lydenburg,Brondal Clinic,-25.353814,30.840399
Mpumalanga,Clinic,Kabokweni,Dwaleni Clinic,-25.361255,31.096925
Mpumalanga,Clinic,Malelane,Malelane Estates Clinic,-25.49351,31.50485
Mpumalanga,Clinic,Mkhuhlu,Arthurseat Clinic,-24.669512,31.020418
Mpumalanga,Clinic,Mkhuhlu,Brooklyn Clinic,-24.600014,30.992796
Mpumalanga,Clinic,Bushbuckridge,Islington Clinic,-24.62567,31.258273
Mpumalanga,Clinic,Mkhuhlu,Casteel Clinic,-24.721393,31.031308
Mpumalanga,Clinic,Bushbuckridge,Dingledale Clinic,-24.68174,31.17591
Mpumalanga,Clinic,Mkhuhlu,Cottondale Clinic,-24.616136,31.148866
Mpumalanga,Clinic,Mkhuhlu,Kildare Clinic,-24.877051,31.32373
Mpumalanga,Clinic,Mkhuhlu,Marite Clinic,-24.957865,31.12754
Mpumalanga,Clinic,Mkhuhlu,Hluvukani Clinic,-24.647836,31.34805
Mpumalanga,Clinic,Bushbuckridge,Ludlow Clinic,-24.676141,31.283371
Mpumalanga,Clinic,Shongwe Mission,Driekoppies Clinic,-25.695123,31.55605
Mpumalanga,Clinic,Graskop,Glory Hill Clinic,-24.558575,30.484166
Mpumalanga,Clinic,Delmas,Delmas Clinic,-26.14965,28.68707
Mpumalanga,Clinic,Louisville,Louisville Clinic,-25.686344,31.294742
Mpumalanga,Clinic,Grootvlei,Grootvlei CHC,-26.800535,28.504779
Mpumalanga,Clinic,Hazyview,Hazyview Clinic,-25.043975,31.126703
Mpumalanga,Clinic,Lothair,Lothair/Silindile Clinic,-26.391966,30.460142
Mpumalanga,Clinic,Mbonisweni,Mbonisweni Clinic,-25.309224,31.108051
Mpumalanga,Clinic,Kanyamazane,Kanyamazane CHC,-25.465703,31.184161
Mpumalanga,Clinic,Fernie,Fernie 2 Clinic,-26.418015,30.774011
Mpumalanga,Clinic,Arcchaville,Ackerville Clinic,-25.866789,29.17411
Mpumalanga,Clinic,Mafemane,Dwarsloop Clinic,-24.767104,31.042745
Mpumalanga,Clinic,Leeufontein,Leeufontein Clinic,-25.178852,28.899273
Mpumalanga,Clinic,Mganduzweni,Legogote Clinic,-25.222192,31.105809
Mpumalanga,Clinic,Kwa Guqa Ext 10,Kwa Guqa Extension 10 CHC,-25.854466,29.105868
Mpumalanga,Clinic,Matangaleni,Bhuga CHC,-25.333326,31.164131
North West,Clinic,Ganyesa,Kgokgojane Clinic,-26.75117,23.97976
North West,Clinic,Wolmaranstaad,Tswelelang 1 Clinic,-27.220472,25.984318
North West,Clinic,Lebaleng,Segametsi Mogaetsho Clinic,-27.327112,25.980829
North West,Clinic,Oukasie,Oukasie Clinic,-25.608114,27.791966
North West,Clinic,Taung,Reivilo CHC,-27.56684,24.17642
North West,Clinic,Brits,Letlhabile CHC,-25.486949,27.842306
North West,Clinic,Zeerust,Groot Marico Clinic,-25.599674,26.419053
North West,Clinic,Pomosa,Promosa CHC,-26.702126,27.030932
North West,Clinic,Wolmaransstad,Bophelo Clinic,-27.178729,26.112643
North West,Clinic,Wolmaranstad,Tswelelang 2 CHC,-27.230005,25.979646
North West,Clinic,Ikageng,Boiki Thlapi CHC,-26.717884,27.056361
North West,Clinic,Klipgat,Ikhutseng (Klipgat) Clinic,-25.451679,27.97006
North West,Clinic,Kgakolo Location,Kgakala Clinic,-27.219969,26.262584
North West,Clinic,Garankuwa,Broederstroom Clinic,-25.793951,27.857026
North West,Clinic,Hartebeesfontein,Tigane CHC,-26.747016,26.419772
North West,Clinic,Wolmaransstad,Wolmaransstad Town Clinic,-27.20569,25.981582
North West,Clinic,Vryburg,Colridge Clinic,-26.95015,24.73919
North West,Clinic,Motsamai Section Katlehong,Huhudi CHC,-26.974269,24.739387
North West,Clinic,Hammanskraal,Mathibestad Clinic,-25.267339,28.152841
North West,Clinic,Tlhabane,Tlhabane CHC,-25.63869,27.216297
North West,Clinic,Schweizer Reneke,Glaudina Clinic,-27.041055,25.621381
North West,Clinic,Mogoditshane,Vlakplaas Clinic,-25.00421,26.87796
North West,Clinic,Orkney,Grace Mokgomo CHC,-26.956316,26.635105
North West,Clinic,Mafikeng Subdistrict Private 127,Ramatlabama CHC,-25.703652,25.616204
North West,Clinic,Ikageng,Lesego Clinic,-26.728948,27.053393
North West,Clinic,Winterveldt,Mamusa CHC,-27.149,25.1822
North West,Clinic,Alabama,Alabama Clinic,-26.872722,26.587665
North West,Clinic,Hammanskraal,Ratjiepan Clinic,-25.33176,28.08897
North West,Clinic,Koster,Reagile Clinic,-25.849429,26.891656
North West,Clinic,Potchefstroom,Top City Clinic,-26.73618,27.03587
North West,Clinic,Bloemhof,Boitumelong Clinic,-27.64143,25.57177
North West,Clinic,Jouberton,Klerksdorp Youth Centre,-26.87821,26.6298
North West,Clinic,Baleema,Baleema Clinic,-25.225276,26.942988
North West,Clinic,Madikwe,Sesobe Clinic,-25.040825,26.429533
North West,Clinic,Ganyesa,Tlapeng (Ganyesa) Clinic,-26.65513,24.10245
North West,Clinic,Rustenburg,Sunrisepark Clinic,-25.55,27.29
North West,Clinic,Kraaipan,Kraaipan Clinic,-26.273671,25.305365
North West,Clinic,Ottosdal,Letsopa Clinic,-26.805658,25.982564
North West,Clinic,Northam,Mononono Clinic,-25.044779,27.187418
North West,Clinic,Zeerust,Lehurutshe Clinic,-25.48322,25.963008
North West,Clinic,Morokwaneng,Morokwaneng Clinic,-26.0863,23.73044
North West,Clinic,Ganyesa,Setabeng Clinic,-25.90207,23.50341
North West,Clinic,Zeerust,Dinokana Clinic,-25.444662,25.864362
North West,Clinic,Boskop,Boskop Health Post,-26.58149,27.12048
North West,Clinic,Makwasie,Makwassie Clinic,-27.318438,25.99586
North West,Clinic,Stilfontein,Marcus Zinzele Clinic,-26.85269,26.819298
North West,Clinic,Kanana,Kanana Clinic,-26.964024,26.63919
North West,Clinic,Stilfontein,Stilfontein Clinic,-26.845099,26.774864
North West,Clinic,Madibeng,Wonderkop Clinic,-25.671081,27.529228
North West,Clinic,Maubane Village,Maubane Clinic,-25.294825,28.278471
North West,Clinic,Modderkuil,Modderkuil Clinic,-25.124174,27.197283
North West,Clinic,Kgokgole,Kgokgole Clinic,-26.71547,23.92194
North West,Clinic,Zeerust,Khunotswana Clinic,-25.570857,25.826867
North West,Clinic,Rustenburg,Rustenburg Gateway Clinic,-25.677115,27.244678
North West,Clinic,Jouberton Township,Tsholofelo Clinic,-26.891545,26.588953
North West,Clinic,Lekoko,Lekoko CHC,-25.930144,25.502942
North West,Clinic,Ext 6,Botshabelo CHC,-26.854532,26.846289
North West,Clinic,Zeerust,Braklaagte Clinic,-25.386549,26.092993
North West,Clinic,Madibogopa Village,Madibogopan Clinic,-26.493851,25.148005
North West,Clinic,Masutlhe Village,Masutlhe 1 Clinic,-25.850884,25.409124
North West,Clinic,Masutlhe,Masutlhe 2 Clinic,-25.785585,25.419788
North West,Clinic,Mahikeng,Matlhonyane Clinic,-25.976967,25.690273
North West,Clinic,Moses Kotane,Ipopeng Clinic,-24.944337,27.088997
North West,Clinic,Ikageng Location,Steve Tshwete Clinic,-26.72396,27.020375
North West,Clinic,Not Given,Brakkuil Clinic,-25.25494,26.48267
North West,Clinic,Bosplaas,Bosplaas Clinic,-25.319138,28.249841
North West,Clinic,Boikanyo,Boikanyo Clinic,-25.06694,26.94953
North West,Clinic,Rankelenyane Village,Rankelenyane Clinic,-25.571723,27.429184
North West,Clinic,Mogwase,David Katnagel Clinic,-25.11324,26.524161
North West,Clinic,Brits,Hartebeespoort Clinic,-26.59,23.68
North West,Clinic,Saulspoort,Moruleng Clinic,-25.16971,27.16777
North West,Clinic,Non Given,Refentse (Mmakgabetlwane) Clinic,-25.1938,26.59205
North West,Clinic,Mmakau,Hoekfontein (Mmakau) Clinic,-25.61569,27.94406
North West,Clinic,Welgevonden,Welgevonden Satellite Clinic,-26.16072,26.8126
North West,Clinic,Jericho,Jericho Clinic,-25.326557,27.802596
North West,Clinic,Madidi,Madidi (Kleinfontein) Clinic,-25.445636,27.954194
North West,Clinic,Molatedi,Molatedi Clinic,-24.85175,26.497672
North West,Clinic,Hammanskraal,Tladistad Clinic,-25.204485,28.031498
North West,Clinic,Bapong,Bapong Clinic,-25.31256,26.84421
North West,Clinic,Baratheo,Bakubung Clinic,-25.35734,27.05199
North West,Clinic,Brits,Hebron Clinic,-25.550582,28.016405
North West,Clinic,Not Given,Lesetlheng Clinic,-25.15207,27.12183
North West,Clinic,Hammanskraal,Ga-Motla Clinic,-25.617295,27.944123
North West,Clinic,Rysmier,Kgotso Clinic,-26.352577,27.12989
North West,Clinic,Ottosdal,Ottosdal CHC,-26.813409,26.0087
North West,Clinic,Delerayville,Kopela Clinic,-26.42409,25.525156
North West,Clinic,Madibogo Village,Setlagole Clinic,-26.303303,25.128436
North West,Clinic,Leeudoringstad,Leeudoringstad CHC,-27.235436,26.237103
North West,Clinic,Siga Village,Siga Clinic,-25.194508,26.591198
North West,Clinic,Madikwe,Uitkyk Clinic,-25.204155,26.429747
North West,Clinic,Madikwe,Khayakulu Clinic,-25.107805,26.65471
North West,Clinic,Ventersdorp,Mogopa Satellite Clinic,-26.31,26.85
North West,Clinic,Brits,Madibeng Clinic,-25.636303,27.776691
North West,Clinic,Mabaalstad,Rietfontein Clinic,-25.3105,26.76337
North West,Clinic,Christiana,Christiana Town Clinic,-27.914311,25.154196
North West,Clinic,Brits,Bapong CHC,-25.703567,27.678047
North West,Clinic,Brits,Majakaneng Clinic,-25.740918,27.672195
North West,Clinic,Rustenburg,Boitekong Clinic,-25.613452,27.3142
North West,Clinic,Rustenburg,Karlien Park Clinic,-25.62,27.24
North West,Clinic,Madinonyne,Eckron Clinic,-26.80719,23.76479
North West,Clinic,Zeerust,Madikwe Clinic,-25.353017,26.530408
North West,Clinic,Tlakgameng,Tlakgameng CHC,-26.46853,24.34303
North West,Clinic,Kudunkgwane,Kudunkgwane Clinic,-26.42286,24.40456
North West,Clinic,Tlakgameng,Austrey Clinic,-26.46701,24.18114
North West,Clinic,Schweizer Reneke,Charon Clinic,-27.191449,25.307247
North West,Clinic,Brits,Moiletsoane (Buffelsdoorn) Clinic,-25.380643,27.931296
North West,Clinic,Luka,Luka Clinic,-25.506687,27.188898
North West,Clinic,Bona Bona Village,Bonabona Clinic,-26.23521,23.538796
North West,Clinic,Leshoane,Mmankaipaya Clinic,-24.981541,26.562774
North West,Clinic,Madikwe,Koedoesrand Clinic,-25.24776,26.668933
North West,Clinic,Madikwe,Koffiekraal Clinic,-25.284089,26.417168
North West,Clinic,Madikwe,Pitsedisulejang Clinic,-25.027785,26.478387
North West,Clinic,Rustenburg,Tweelaagte Clinic,-25.27243,26.85287
North West,Clinic,Bray,Bray CHC,-26.51763,24.109
North West,Clinic,Durfernburg,Elandskuil Clinic,-25.073528,26.819582
North West,Clinic,Rustenburg,Anna Legoale Clinic,-25.57,27.27
North West,Clinic,Scweizer Reneke,Schweizer-Reneke Town Clinic,-27.19068,25.3292
North West,Clinic,Village,Bodibe 1 Clinic,-26.067189,25.847155
North West,Clinic,Northarm,Neo Clinic,-24.83527,27.01116
North West,Clinic,Northam,Lincoe Clinic,-24.80383,26.996174
North West,Clinic,Kameelboom,Tshireletso Clinic,-25.02101,26.9241
North West,Clinic,Madikwe,Letlhakeng Clinic,-25.14744,26.71169
North West,Clinic,Village,Supingstad Clinic,-24.788941,26.053396
North West,Clinic,Batho Batho Stad,Mareetsane Clinic,-26.203709,25.475004
North West,Clinic,Potchefstroom,Potchefstroom Clinic,-26.712978,27.099294
North West,Clinic,Mmabatho,Tlapeng (Mafikeng) Clinic,-25.720008,25.454966
North West,Clinic,Piet Plessis,Piet Plessis CHC,-26.16024,24.40884
North West,Clinic,Moruleng,Legkraal Clinic,-25.132709,27.051491
North West,Clinic,Amalia,Amalia Clinic,-27.250309,25.030672
North West,Clinic,Mmabatho,Modimola Clinic,-25.862086,25.454088
North West,Clinic,Makouspan,Makouspan Clinic,-26.103683,25.620326
North West,Clinic,Mmabatho,Mogosane Clinic,-25.738599,25.550449
North West,Clinic,Madikwe,Pella CHC,-25.463056,26.456559
North West,Clinic,Vrede Village,Vrede 2 Clinic,-25.466529,26.562361
North West,Clinic,Witkeigat,Moshana CHC,-24.976279,25.890288
North West,Clinic,Zeerust,Pachsdraai Clinic,-25.208606,26.39619
North West,Clinic,Zeerust,Zeerust Clinic,-25.546679,26.0794
North West,Clinic,Morokweng,Kokoana Clinic,-26.044463,23.48822
North West,Clinic,Morokweng,Morokweng CHC,-26.12736,23.77395
North West,Clinic,Tseoge,Tseoge Clinic,-25.98623,23.51797
North West,Clinic,Jouberton,Jouberton CHC,-26.896004,26.606242
North West,Clinic,Stilfontein,Khuma Clinic,-26.845544,26.858976
North West,Clinic,Kanana Village,Kana Clinic,-25.573022,27.303206
North West,Clinic,Ventersdorp,Ventersdorp Tsetse Satellite Clinic,-26.17581,26.79535
North West,Clinic,Logageng,Logageng Clinic,-25.940255,24.692743
North West,Clinic,Hlaping Section,Ratlou CHC,-26.262448,25.124268
North West,Clinic,Zeerust,Driefontein Clinic,-25.143211,25.974013
North West,Clinic,Klerksdorp,Orkney Town Clinic,-26.98066,26.6687
North West,Clinic,Madibogo,Matloding Clinic,-25.913561,24.66472
North West,Clinic,Brits,Fafung Clinic,-25.20833,27.80433
North West,Clinic,Zeerust,Borakalalo CHC,-25.283123,25.915487
North West,Clinic,Mogwase,Seolong Clinic,-25.14517,26.82548
North West,Clinic,Mogwase,Motlhabe Clinic,-25.06694,26.94953
North West,Clinic,Mmabatho,Setlopo Clinic,-25.932884,25.655638
North West,Clinic,Mafikeng,Montshioa Stadt CHC,-25.871682,25.634067
North West,Clinic,Mmabatho,Tshunyane Clinic,-25.99647,25.494002
North West,Clinic,Mmabatho,Unit 9 CHC,-25.845661,25.58965
North West,Clinic,Mmabatho,Lokaleng Clinic,-25.781409,25.56996
North West,Clinic,Mmabatho,Lonely Park Clinic,-25.734796,25.66252
North West,Clinic,Mmabatho,Magogwe Clinic,-25.90717,25.606615
North West,Clinic,Mmabaho,Matshepe Clinic,-26.02262,25.74937
North West,Clinic,Tzaneen,Agisanang Clinic,-26.558853,25.82337
North West,Clinic,Delareyville,Delareyville CHC,-26.687765,25.465075
North West,Clinic,Delareyville,Atamelang CHC,-26.502977,25.36858
North West,Clinic,Brits,Oukasie Maternity MOU,-25.604679,27.799836
North West,Clinic,Ubombo,Rietpan Clinic,-25.11139,25.945292
