name,telephone,adress,gps,lattitude,longitude
 Matikwe Clinic,+27 31 518 2067,"84 Inanda Road, Amatikwe, Inanda, KwaZulu-Natal, 4310","-29.70897, 30.95744",-32.92419,27.42365
 Mawele Clinic,+27 34 662 7008,"Next to Mawele High School, Msinga Area, Tugela Ferry, KwaZulu-Natal, 3010","-28.69442, 30.55625",-32.92419,27.42365
 Maxwell Clinic,+27 34 662 7008,"Maxwell Centre, Ismail C Meer Street, Durban, KwaZulu-Natal, 4001","-29.85138, 31.01534",-32.92419,27.42365
 Mayibuye Life Organisation,+27 35 838 1866,"Next to Mmiso High School, Matshamyama Area, Hlabisa, KwaZulu-Natal, 3937","-28.14532, 31.87633",-32.92419,27.42365
 Mayizekane Clinic,+27 33 503 0155,"Next to Mayizekanye High School, D599, Wartburg, KwaZulu-Natal, 3233","-29.53120, 30.62518",-32.92419,27.42365
 Mbadleni Clinic,+27 35 591 0249,"Next to Mbadleni Primary School, Mbadleni, Ingwavuma, KwaZulu-Natal, 3968","-26.96269, 32.13522",-32.92419,27.42365
 Mbhekaphansi Clinic,+27 32 481 7776,"Next to Umxhosa Bus Stop, Ndukende Location, Maphumulo, Stanger, KwaZulu-Natal, 4470","-29.34024, 31.29309",-32.92419,27.42365
 Mbongolwane Hospital,+27 35 476 6242,"Mbongolwane Reserve, Kwa-Pett, Eshowe, KwaZulu-Natal, 3820","-28.93543, 31.19541",-32.92419,27.42365
 Mbongolwane Mobile 1 Clinic,+27 35 476 6242,"Mbongolwane Hospital, Mbongolwane Reserve, Kwa-Pett, Eshowe, KwaZulu-Natal, 3820","-26.30947, 28.38035",-32.92419,27.42365
 Mbongolwane Mobile 2 Clinic,+27 35 476 6242,"Mbongolwane Hospital, Mbongolwane Reserve, Kwa-Pett, Eshowe, KwaZulu-Natal, 3820","-26.30947, 28.38035",-32.92419,27.42365
 Mbotho Clinic,+27 39 433 9969,"KwaMbotho Area, Harding, KwaZulu-Natal, 4680","-30.58122, 29.90682",-32.92419,27.42365
 Mboza Clinic,+27 35 591 8013,"Next to Mboza Primary School, Mboza, Kwangwanase, KwaZulu-Natal, 3973","-27.18032, 32.26986",-32.92419,27.42365
 MCC Mariann Co-ordinating Committee - Mariannridge,+27 31 703 2009,"Situated within the Community Centre, 1-7 John Rose Drive, Mariannridge, Pinetown, KwaZulu-Natal, 3610","-29.86354, 30.82708",-32.92419,27.42365
 Mdoniville Clinic,+27 32 437 3600,"Situated within Stanger Primary Health Care, 15 Gizenga Street, Stanger, KwaZulu-Natal, 4449","-29.33878, 31.28904",-32.92419,27.42365
 Mduku Clinic,+27 35 562 0048,"Next to the Deaf Centre, Makhasa Tribal Area, Hluhluwe, KwaZulu-Natal, 3960","-27.82810, 32.38807",-32.92419,27.42365
 Mdumezulu Clinic,+27 35 870 1025,"Near to the Police Station, Mdumezulu Rural Area, Mahlabatini, KwaZulu-Natal, 3865","-28.28497, 31.42811",-32.92419,27.42365
 Meadow Sweet Clinic,+27 39 433 0299,"14 Moodie Street, Harding, KwaZulu-Natal, 4680","-30.63891, 30.03213",-32.92419,27.42365
 Melmoth Mobile Clinic,+27 35 450 8221,"Kwa-Magwaza Hospital, Kwa-Magwaza Road, Melmoth, KwaZulu-Natal, 3835","-28.58926, 31.39795",-32.92419,27.42365
 Merebank Clinic,+27 31 468 4308,"2 Bombay Walk, Merebank, Durban, KwaZulu-Natal, 4052","-29.95314, 30.96956",-32.92419,27.42365
 Mfongosi Clinic,+27 35 834 6001,"Near to Kwangona High School, Kwangono Area, Nkandla, KwaZulu-Natal, 3855","-28.71533, 30.80672",-32.92419,27.42365
 Mfume Clinic,+27 31 976 9203,"Next to Vumandaba High School, Mfume Mission, Amanzimtoti, KwaZulu-Natal, 4126","-30.11986, 30.74404",-32.92419,27.42365
 Mgangeni Clinic,+27 39 971 9142,"Near to Ndukebandla Store, Mgangeni Location, Scottburgh, KwaZulu-Natal, 4180","-30.23672, 30.38170",-32.92419,27.42365
 Mgayi Clinic,+27 39 977 2000,"Next to Mgayi Primary School, Mgayi Location, Scottburgh, KwaZulu-Natal, 4180","-30.38428, 30.47667",-32.92419,27.42365
 Mhlangana Clinic,+27 33 496 1652,"Next to Mhlangana School, Nhlalakahle Reserve, Tugela Ferry, KwaZulu-Natal, 3010","-28.74734, 30.44535",-32.92419,27.42365
 Mhlekazi Clinic,+27 35 595 8110,"Next to, Mhlekazi Trading Centre, Ubombo, Empangeni, KwaZulu-Natal, 3970","-27.70545, 32.14661",-32.92419,27.42365
 Miss Samantha Bhojraj - Social Worker in Private Practice,+27 73 577 4822,"423 Longbury Drive, Longcroft, Phoenix, KwaZulu-Natal, 4068","-29.70797, 31.01373",-32.92419,27.42365
 Mkhontokayise Clinic,+27 35 450 0981,"Opposite Molly's Shop, Port Dunford, KwaZulu-Natal, 3887","-28.91556, 31.82833",-32.92419,27.42365
 Mkhumbane Clinic,+27 31 261 4260,"25 Kalenden Road, Cato Manor, Durban, KwaZulu-Natal, 4091","-29.86187, 30.96845",-32.92419,27.42365
 Mkhuze Clinic,+27 35 573 1082,"Next to the Taxi Rank, Klebe Street, Mkuze, Empangeni, KwaZulu-Natal, 3965","-28.74471, 31.89099",-32.92419,27.42365
 Mnqobokazi Clinic,+27 35 562 8022,"Near to Giba High School, Mnqobokazi Area, Hluhluwe, KwaZulu-Natal, 3960","-27.70590, 32.45598",-32.92419,27.42365
 Mntungwana Clinic,+27 39 835 0322,"Near to the Magistrate's Court, Elandskop, Pietermaritzburg, KwaZulu-Natal, 3226","-30.14623, 30.30567",-32.92419,27.42365
 Mnyamana Clinic,+27 39 832 9409,"Near the Magistrates Court, Mnyamana, Bulwer, Howick, KwaZulu-Natal, 3244","-29.81562, 29.93367",-32.92419,27.42365
 Mondlo B Clinic,+27 34 933 1135,"Near to Fisokuhle Primary School and Biyela Street, Stand B1343, Mondlo B, Vryheid, KwaZulu-Natal, 3105","-27.97640, 30.70956",-32.92419,27.42365
 Montebello Gateway Clinic,+27 33 506 7090,"Situated within Montobello Hospital, 614 Noordsburg Road, Dalton, KwaZulu-Natal, 3236","-29.43948, 30.80716",-32.92419,27.42365
 Montebello Hospital,+27 33 506 7000,"Next to Our Lady of the Rosary Secondary School, Montebello Area, Dalton, Greytown, KwaZulu-Natal, 3236","-29.43948, 30.80716",-32.92419,27.42365
 Mooi River Clinic,+27 33 263 1439,"Next to the Post Office, Corner of Church and Claughton Roads, Pietermaritzburg, KwaZulu-Natal, 3201","-29.20739, 29.99611",-32.92419,27.42365
 Morrisons Post Clinic,+27 39 684 9210,"Near to Morrison Store, Kwandelu Location, Umzumbe, KwaZulu-Natal, 4225","-30.62506, 30.54201",-32.92419,27.42365
 Mosvold Hospital,+27 35 591 0122,"Ingwavuma Main Road, Ingwavuma, KwaZulu-Natal, 3968","-27.13837, 32.00475",-32.92419,27.42365
 Mount Royal Community Health Care Centre,+27 78 288 4387,"72 Laguma Place, Mount Royal Road, Phoenix, Durban, KwaZulu-Natal, 4068","-29.73753, 31.01227",-32.92419,27.42365
 Mountain View Hospital,+27 34 982 6014,"Near to the Police Station, D308 Road, Ngome, Vryheid, KwaZulu-Natal, 3111","-26.30947, 28.38035",-32.92419,27.42365
 Mountain View Mobile Clinic,+27 34 982 6014,"Near to the Police Station, D308 Road, Ngome, Vryheid, KwaZulu-Natal, 3111","-26.30947, 28.38035",-32.92419,27.42365
 Mpandeli Clinic,+27 35 833 0476,"120 Dlanguba Street, Nkandla, KwaZulu-Natal, 3855","-26.41282, 27.90024",-32.92419,27.42365
 Mpembeni Clinic,+27 35 838 8026,"Hlabisa Hospital, 6 Saunder Street, Hlabisa, KwaZulu-Natal, 3937","-28.14450, 31.88060",-32.92419,27.42365
 Mphise Clinic,+27 32 481 7514,"Next to Mphise Community Hall, Mphise Area, Kranskop, Greytown, KwaZulu-Natal, 3268","-29.06645, 30.57543",-32.92419,27.42365
 Mpola Clinic,+27 31 740 1019,"Milky Way, Mariannheights, Pinetown, KwaZulu-Natal, 3610","-29.86614, 30.83043",-32.92419,27.42365
 Mpophomeni Clinic,+27 33 238 0026,"2692 Mtholampilo Road, Mpophomeni, Merrivale, KwaZulu-Natal, 3290","-29.56525, 30.17552",-32.92419,27.42365
 Mpophomeni Gender Programme,+27 33 238 1676,"2691 Nelson Mandela Drive, Mphophomeni, Merrivale, KwaZulu-Natal, 3290","-30.74147, 30.44321",-32.92419,27.42365
 Mpukunyoni Clinic,+27 35 550 9142,"Near to Mpukunyoni Primary School, Enqupheni Location, Mtubatuba, KwaZulu-Natal, 3935","-28.36738, 32.17427",-32.92419,27.42365
 Mpumalanga Clinic,+27 31 772 1527,"Meyiwa Road, Mpumalanga, Hammarsdale, KwaZulu-Natal, 3699","-29.80684, 30.60271",-32.92419,27.42365
 Mpungamhlophe Clinic,+27 35 450 0915,"Near to Kujabulile Primary School, Denny Dalton, Melmoth, KwaZulu-Natal, 3835","-28.26602, 31.25377",-32.92419,27.42365
 Mseleni Hospital,+27 35 574 1004,"Next to Lake Sibhayi, Mseleni, Mbazwana, KwaZulu-Natal, 3974","-27.32566, 32.55664",-32.92419,27.42365
 Mseleni Mobile Clinic A,+27 35 574 1004,"Mseleni Hospital, Mseleni, Mbazwana, KwaZulu-Natal, 3974","-26.51398, 27.87451",-32.92419,27.42365
 Mseleni Mobile Clinic B,+27 35 574 1004,"Mseleni Hospital, Mseleni, Mbazwana, KwaZulu-Natal, 3974","-26.51398, 27.87451",-32.92419,27.42365
 Mseleni Mobile Clinic C,+27 83 293 7629,"Mseleni Hospital, Mseleni, Mbazwana, KwaZulu-Natal, 3974","-26.51398, 27.87451",-32.92419,27.42365
 Mshudu Clinic,+27 72 748 3306,"Next to Mshudu Primary School, Mshudu Location, Kwangwanase, KwaZulu-Natal, 3973","-26.93222, 32.71829",-32.92419,27.42365
 Msunduzi Clinic,+27 33 897 1000,"Magazine Road, Prestbury, Pietermaritzburg, KwaZulu-Natal, 3201","-29.61013, 30.34728",-32.92419,27.42365
 Mthandeni Clinic,+27 32 480 2042,"Next to Koshumi Store, Maphumulo, Stanger, KwaZulu-Natal, 4470","-29.25931, 31.07780",-32.92419,27.42365
 Mthimude Clinic,+27 39 543 0348,"Near to Gabangezwe High School, Nqabeni, Port Shepstone, KwaZulu-Natal, 4682","-30.79745, 30.04152",-32.92419,27.42365
 Mtubatuba Clinic,+27 35 550 0599,"Plot 379, 1 John Ross Highway, Mtubatuba, KwaZulu-Natal, 3935","-28.41123, 32.18528",-32.92419,27.42365
 Murchison Gateway Clinic,+27 39 687 7290,"Main Harding Road, Port Shepstone, KwaZulu-Natal, 4240","-30.72580, 30.34348",-32.92419,27.42365
 Murchison Hospital,+27 39 687 7311,"Harding Road, Port Shepstone, KwaZulu-Natal, 4240","-30.72804, 30.34402",-32.92419,27.42365
 Muslim AIDS Programme - KwaZulu-Natal,+27 31 209 7838,"222 Kenilworth Road, Overport, Durban, KwaZulu-Natal, 4091","-29.83885, 30.98698",-32.92419,27.42365
 Mvelabusha Clinic,+27 35 574 8162,"Manguzi Hospital, Manguzi Main Road, Kwangwanase, KwaZulu-Natal, 3973","-27.15918, 32.71321",-32.92419,27.42365
 Mvutshini Clinic - Gingindlovu,+27 35 337 4183,"Next to Mvutshini School, Gingindlovu, KwaZulu-Natal, 3800","-30.86013, 30.37167",-32.92419,27.42365
 Mvutshini Clinic - Margate,+27 39 314 4387,"Next to Mlonde High School, Mvutshini, Margate, KwaZulu-Natal, 4275","-28.95144, 31.56926",-32.92419,27.42365
 Mzamo Child Guidance Clinic and Training Initiative of KwaZulu-Natal,+27 31 907 2108,"Next to Prince Mshiyeni Memorial Hospital, 2 Mangosuthu Highway, Umlazi, KwaZulu-Natal, 4066","-28.77338, 31.85902",-32.92419,27.42365
 Mzamo Clinic,+27 31 706 3629,"St Wendolins Road, St Wendolins, Pinetown, KwaZulu-Natal, 3609","-29.87237, 30.82986",-32.92419,27.42365
 Naas Farm Clinic,+27 34 366 9166,"Mahlaba Stand, Osizweni, KwaZulu-Natal, 2952","-27.82766, 30.22588",-32.92419,27.42365
 National Association of Child Care Workers - Durban,+27 31 312 9484,"92 Lillian Ngoyi Road, Morningside, Durban, KwaZulu-Natal, 4001","-29.83532, 31.01973",-32.92419,27.42365
 Ncemaneni Clinic,+27 35 879 9017,"Ground Floor, Ministerial Suite, King Dinuzulu Highway, Ulundi, KwaZulu-Natal, 3838","-27.39877, 31.26791",-32.92419,27.42365
 Ncotshane Clinic,+27 34 316 1043,"Stand 164, Ncotshane, KwaZulu-Natal, 3151","-27.34082, 31.57863",-32.92419,27.42365
 Ndabaningi Clinic,+27 35 476 1004,"Next to Ngomankulu Store, Nkandla, KwaZulu-Natal, 3855","-28.62122, 31.09215",-32.92419,27.42365
 Ndelu Clinic,+27 39 699 1130,"Sipofu Road, Hibberdene, KwaZulu-Natal, 4220","-30.49914, 30.43265",-32.92419,27.42365
 Ndlangubo Clinic,+27 78 830 5420,"Near to Ngitshwa High School, Old Eshowe Road, Empangeni, KwaZulu-Natal, 3880","-26.50736, 27.86218",-32.92419,27.42365
 Ndulinde Clinic,+27 32 455 2040,"Next to the Tribal Counsel, Ndulinde, Gingindlovu, KwaZulu-Natal, 3803","-29.04438, 31.43180",-32.92419,27.42365
 Ndumo Clinic,+27 35 591 0150,"Next to Ndumo Spar, Ndumo, Jozini, KwaZulu-Natal, 3996","-26.92510, 32.25149",-32.92419,27.42365
 Ndumo Schools Orphan Project,+27 35 591 0508,"Situated within St Phillip's Roman Catholic Church, P435, Ndumo, KwaZulu-Natal, 3996","-26.93222, 32.24545",-32.92419,27.42365
 Ndundulu Clinic,+27 35 460 9000,"Near to Ndundulu Shop, Melmoth, KwaZulu-Natal, 3835","-28.67941, 31.51066",-32.92419,27.42365
 Ndwebu Clinic,+27 39 835 0259,"Next to Jika Shop, Ndwebu, Highflats, KwaZulu-Natal, 3306","-30.41789, 30.20240",-32.92419,27.42365
 Netcare Alberlito Hospital,+27 32 946 6700,"Kirsty Close, Ballito, Tongaat, KwaZulu-Natal, 4399","-29.53001, 31.20144",-32.92419,27.42365
 Netcare Kokstad Hospital,+27 39 797 8340,"52 Baker Street, Kokstad, KwaZulu-Natal, 4700","-29.89408, 30.91836",-32.92419,27.42365
 Netcare Parklands Hospital,+27 31 242 4138,"75 Hopelands Road, Overport, Durban, KwaZulu-Natal, 4091","-29.83404, 30.99871",-32.92419,27.42365
 Netcare St Augustine's Hospital,+27 31 268 5000,"107 JB Marks Road, Glenwood, Durban, KwaZulu-Natal, 4001","-29.85596, 30.99127",-32.92419,27.42365
 Netcare Umhlanga Hospital,+27 31 560 5500,"323 Umhlanga Rocks Drive, Umhlanga Rocks, KwaZulu-Natal, 4319","-29.72795, 31.06919",-32.92419,27.42365
 Network Action Group - Port Shepstone,+27 87 802 6360,"Office 21, Portston Centre, 44 Aiken Street, Port Shepstone, KwaZulu-Natal, 4240","-30.73778, 30.45182",-32.92419,27.42365
 New Germany Clinic,+27 31 311 6525,"9 Coventry Road, The Wolds, New Germany, KwaZulu-Natal, 3610","-29.79793, 30.87579",-32.92419,27.42365
 New Hope Community Care Centre,+27 76 166 0786,"Next to Ezulwini Bus Store, Main Road to Ngwanase, Jozini, KwaZulu-Natal, 3969","-27.42926, 32.06905",-32.92419,27.42365
 Newcastle Crisis Centre,+27 34 315 3389,"63 Sutherland Street, Newcastle, KwaZulu-Natal, 2940","-27.76878, 29.93974",-32.92419,27.42365
 Newcastle Provincial Hospital,+27 34 328 0000,"4 Hospital Street, Newcastle, KwaZulu-Natal, 2940","-27.76182, 29.93754",-32.92419,27.42365
 Newlands Park Centre,+27 31 578 3992,"1 Homedale Place, Briardale, Marble Ray, KwaZulu-Natal, 4037","-29.76534, 30.96519",-32.92419,27.42365
 Newlands West Clinic,+27 31 578 5756,"164 Loopwest Crescent, Corner of Loopwest Crescent and Newlands West Drive, Newlands West, KwaZulu-Natal, 0437","-29.77944, 30.95428",-32.92419,27.42365
 Newtown A Community Health Centre,+27 31 510 9800,"Corner of Bhekuzulu Road and Nhlwathi Crescent, Inanda, Durban, KwaZulu-Natal, 4309","-29.72161, 30.95753",-32.92419,27.42365
 Ngudwini Clinic,+27 32 456 9011,"Next to Mbongolwane Hospital, Kwa Pett, Eshowe, KwaZulu-Natal, 3820","-29.05460, 31.24977",-32.92419,27.42365
 Ngwelezana Hospital,+27 35 901 7000,"Next to Ngwelezana Police Station, Thanduyise Road, Ngwelezana, Empangeni, KwaZulu-Natal, 3880","-28.77871, 31.86536",-32.92419,27.42365
 Ngwelezane Clinic,+27 35 794 1051,"Tholimpilo Road, Empangeni, KwaZulu-Natal, 3880","-28.77333, 31.86201",-32.92419,27.42365
 Nhlungwana Clinic,+27 35 870 2101,"Next to the Community Centre, Nhlungwana, Mahlabatini, KwaZulu-Natal, 3865","-28.30692, 31.50194",-32.92419,27.42365
 Niemeyer Hospital,+27 34 331 3011,"28 Kantoor Street, Utrecht, KwaZulu-Natal, 2980","-27.66312, 30.31242",-32.92419,27.42365
 Nikithemba Project,+27 78 316 1360,"Next to Nongoma Magistrate's Court, SANCA Premises, Nongoma, KwaZulu-Natal, 3950","-27.89346, 31.64697",-32.92419,27.42365
 Njoko Clinic,+27 31 831 9012,"Main Road, Nongoma, KwaZulu-Natal, 3950","-27.90640, 31.64659",-32.92419,27.42365
 Nkanda Clinic,+27 34 933 9230,"Next to Leneha High School, Nkanda Location, Nquthu, KwaZulu-Natal, 3135","-27.99295, 30.62402",-32.92419,27.42365
 Nkandla Hospital,+27 35 833 5000,"Mbatha Lane, Mpandleni Village, Nkandla, KwaZulu-Natal, 3855","-29.94591, 30.89657",-32.92419,27.42365
 Nkandla Mobile 1 Clinic,+27 35 833 5000,"Corner of Hospital and Mbatha Lanes, Nkandla, KwaZulu-Natal, 3855","-26.22924, 28.01968",-32.92419,27.42365
 Nkandla Mobile 2 Clinic,+27 35 833 5000,"Corner of Hospital and Mbatha Lanes, Nkandla, KwaZulu-Natal, 3855","-26.22924, 28.01968",-32.92419,27.42365
 Nkandla Mobile 3 Clinic,+27 35 833 5000,"Corner of Hospital and Mbatha Lanes, Nkandla, KwaZulu-Natal, 3855","-26.22924, 28.01968",-32.92419,27.42365
 Nkonjeni Gateway Clinic,+27 35 873 0013,"Next to Vumabakushoyo Lower Primary School, Mahlabatini, KwaZulu-Natal, 3865","-28.22664, 31.41517",-32.92419,27.42365
 Nkonjeni Hospital,+27 35 873 0013,"Near to Vumabakushoyo Lower Primary School, Ekudubekeni Area, Mahlabatini, KwaZulu-Natal, 3865","-28.22663, 31.41477",-32.92419,27.42365
 Nkudusi Clinic,+27 35 562 2000,"Next to Qakwini High School, Gezubuso, Hlabisa, KwaZulu-Natal, 3937","-26.41282, 27.90024",-32.92419,27.42365
 Nkungwini Clinic,+27 35 591 0078,"Next to Zombizwe High School, Ingwavuma, KwaZulu-Natal, 3968","-27.00989, 32.00876",-32.92419,27.42365
 Nkunzana Clinic,+27 35 831 4099,"Near to the Main Road, Nkunzana Location, Nongoma, KwaZulu-Natal, 3950","-27.89346, 31.64697",-32.92419,27.42365
 Nocomboshe Clinic,+27 34 662 1122,"Church of Scotland Hospital, Dundee Road, Tugela Ferry, KwaZulu-Natal, 3010","-28.66808, 30.62227",-32.92419,27.42365
 Nokweja Clinic,+27 39 834 9210,"Next to Nokweja High School, Kwa-Nokweja Location, Ixopo, KwaZulu-Natal, 3276","-30.29719, 30.02071",-32.92419,27.42365
 Nomponjwana Clinic,+27 35 460 9004,"R66, Melmoth, KwaZulu-Natal, 3835","-28.63808, 31.57919",-32.92419,27.42365
 Nondabuya Clinic,+27 35 572 5591,"Near to Zamintuthuko High School, Nondabuya, Ingwavuma, KwaZulu-Natal, 3968","-27.34592, 32.15599",-32.92419,27.42365
 Nongamlana Clinic,+27 35 833 7004,"Next to Nongamlana School, Nongamlana Area, Nkandla, KwaZulu-Natal, 3855","-28.42880, 30.92333",-32.92419,27.42365
 Nongoma Clinic,+27 35 831 3243,"Near to the Police Station, Nongoma, KwaZulu-Natal, 3950","-27.89346, 31.64697",-32.92419,27.42365
 Northdale Provincial Hospital,+27 33 387 9000,"Chota Motola Road, Northdale, Pietermaritzburg, KwaZulu-Natal, 3201","-29.57778, 30.40302",-32.92419,27.42365
 Nqeku Clinic,+27 35 831 4053,"Near to Esisusweni Primary School, Mangomhlophe Area, Nongoma, KwaZulu-Natal, 3950","-27.87528, 31.59448",-32.92419,27.42365
 Nqutu AIDS Committee,+27 71 154 8326,"Vulamehlo Reserve, Nquthu, KwaZulu-Natal, 3135","-26.51398, 27.87451",-32.92419,27.42365
 Nseleni Community Health Clinic,+27 35 795 1124,"45 Ubhejane Street, Nseleni, Empangeni, KwaZulu-Natal, 3882","-28.66624, 32.02579",-32.92419,27.42365
 Nseleni Mobile 1 Clinic,+27 82 427 1995,"Next to Social Services Offices, Ngwelezani Complex, Empangeni, KwaZulu-Natal, 3880","-26.18552, 28.06454",-32.92419,27.42365
 Nseleni Mobile 2 Clinic,+27 35 795 1124,"Next to Social Services Development Offices, Ngwelezane Complex, Empangeni, KwaZulu-Natal, 3880","-26.18552, 28.06454",-32.92419,27.42365
 Nseleni Mondi Mobile 3 Clinic,+27 82 427 1995,"45 Ubhejane Street, Nseleni, Empangeni, KwaZulu-Natal, 3882","-28.66624, 32.02579",-32.92419,27.42365
 Nsimbini Clinic,+27 31 900 0088,"Umbumbulu Road, Nsimbini Area, Umbumbulu, KwaZulu-Natal, 4105","-30.00043, 30.85596",-32.92419,27.42365
 Nsingweni Clinic,+27 35 337 4324,"Next to Nsingweni Primary School, Nsingweni, Gingindlovu, KwaZulu-Natal, 3806","-29.02669, 31.58380",-32.92419,27.42365
 Ntabelende Development Project,+27 76 575 0827,"Next to Mdumezulu Primary School, Mdumezulu, Maphumulo, Umbumbulu, KwaZulu-Natal, 4105","-30.03227, 30.75139",-32.92419,27.42365
 Ntabeni Clinic,+27 39 319 2643,"Near to Mashosha High School, Ndzimakwe Location, Munster, Margate, KwaZulu-Natal, 4278","-30.97163, 30.23546",-32.92419,27.42365
 Ntambanana Clinic,+27 35 792 8388,"Next to Mningi High School, R34, Empangeni, KwaZulu-Natal, 3880","-28.73514, 31.87753",-32.92419,27.42365
 Ntembankulu Clinic,+27 39 695 9483,"Next to Dweshula Supermarket, Dweshula, Port Shepstone, KwaZulu-Natal, 4247","-30.55663, 30.27177",-32.92419,27.42365
 Ntembisweni Clinic,+27 33 445 9697,"Next to Candabuthule High School, Ntembisweni Location, Greytown, KwaZulu-Natal, 3250","-29.16540, 30.76059",-32.92419,27.42365
 Ntinini Clinic,+27 34 299 9100,"Next to Ntinini Primary School, Nquthu, KwaZulu-Natal, 3135","-28.26929, 30.89788",-32.92419,27.42365
 Ntshongweni Clinic,+27 31 775 9013,"Mbiza Road, Ntshongweni, Hammarsdale, KwaZulu-Natal, 3699","-29.85298, 30.68769",-32.92419,27.42365
 Ntumeni Clinic,+27 35 476 1007,"Next to Ntumeni Primary School, Ntumeni, Eshowe, KwaZulu-Natal, 3830","-28.85892, 31.32252",-32.92419,27.42365
 Ntuze Clinic,+27 35 340 4266,"Near to Demo Store, Ntuze, Mtunzini, KwaZulu-Natal, 3867","-28.89022, 31.74098",-32.92419,27.42365
 Ntuzuma Clinic,+27 31 509 1747,"Next to the Library, 63 Umthala Circle, Ntuzuma F, Ntuzuma, KwaZulu-Natal, 4360","-29.72764, 30.94705",-32.92419,27.42365
 Nu Shifa Hospital,+27 31 208 8111,"482 Randles Road, Sydenham, Durban, KwaZulu-Natal, 4091","-29.83084, 30.98503",-32.92419,27.42365
 Nurses at a Go,+27 76 381 0953,"A16648 Mango Drive, Luganda, Pinetown, KwaZulu-Natal, 3609","-29.89147, 30.79728",-32.92419,27.42365
 Nyangweni Clinic,+27 39 972 1631,"Cambushe Street, Hibberdene, KwaZulu-Natal, 4220","-26.50736, 27.86218",-32.92419,27.42365
 Nyhendi Matungela Clinic,+27 35 476 4425,"2 Lood Street, Empangeni, KwaZulu-Natal, 3800","-28.77502, 31.89755",-32.92419,27.42365
 Ocean View Place of Safety,+27 31 468 5415,"850 Marine Drive, Bluff, Durban, KwaZulu-Natal, 4052","-29.94815, 30.99179",-32.92419,27.42365
 Ocilwane Clinic,+27 35 580 7000,"Opposite Langeni High School, Ocilwane Area, Empangeni, KwaZulu-Natal, 3880","-28.74471, 31.89099",-32.92419,27.42365
 Odidini Clinic,+27 31 915 4300,"Near to the Police Station, Odidini, Umbumbulu, KwaZulu-Natal, 4105","-30.03523, 30.68094",-32.92419,27.42365
 Ohwebede Clinic,+27 32 458 9001,"Near to Skhuhele High School, Mangethe Reserve, Ohwebede, Mandeni, KwaZulu-Natal, 4490","-29.17757, 31.51290",-32.92419,27.42365
 Open Door Crisis Care Centre - Pinetown,+27 31 709 2679,"7 Windsor Road, Pinetown, KwaZulu-Natal, 3610","-29.81803, 30.86173",-32.92419,27.42365
 Operation Bobbi Bear,+27 31 903 2424,"48 Seadoone Road, Doonside, Amanzimtoti, KwaZulu-Natal, 4126","-30.06517, 30.86607",-32.92419,27.42365
 Ophansi Cezwana Clinic,+27 35 595 8398,"Next to Ophansi Primary School, Ophansi, Mkuze, KwaZulu-Natal, 3979","-27.59152, 32.31632",-32.92419,27.42365
 Ophondweni Clinic,+27 35 572 5592,"Near to Marela High School, Ophondweni Main Road, Ingwavuma, KwaZulu-Natal, 3968","-27.30026, 32.09982",-32.92419,27.42365
 Ophuzane Clinic,+27 34 996 0614,"Next to Ophuzane Primary School, Ophuzane Location, Paulpietersburg, KwaZulu-Natal, 3180","-27.47722, 30.94903",-32.92419,27.42365
 Ophuzane Mobile Clinic,+27 34 982 6016,"Next to Ophuzane Primary School, Ophuzane Location, Paulpietersburg, KwaZulu-Natal, 3180","-26.30947, 28.38035",-32.92419,27.42365
 Oqondweni Clinic,+27 35 571 7000,"Near to Mseleni Hospital, Sibhayi, Mkuze, KwaZulu-Natal, 3967","-27.57185, 32.44586",-32.92419,27.42365
 OR Mthonjaneni Clinic,+27 35 450 7341,"Stand 376A, Corner of Symmonds and Opposition Streets, Melmoth, KwaZulu-Natal, 3835","-28.58842, 31.38983",-32.92419,27.42365
 Oribi Clinic,+27 33 386 4947,"26 Oribi Road, Oribi, Pietermaritzburg, KwaZulu-Natal, 3201","-29.64440, 30.39239",-32.92419,27.42365
 Osindisweni Hospital,+27 32 541 9200,"Oakford Priory Road, Verulam, KwaZulu-Natal, 4339","-29.60740, 30.98380",-32.92419,27.42365
 Osungulweni Clinic,+27 35 476 1009,"Next to the Roman Catholic Church, Ntumeni, Eshowe, KwaZulu-Natal, 3830","-28.84398, 31.20414",-32.92419,27.42365
 Ottawa Clinic,+27 32 537 6934,"1 Kissoon Road, Riet River, Verulam, KwaZulu-Natal, 4339","-29.66862, 31.03392",-32.92419,27.42365
 Overport Clinic,+27 31 207 1213,"472 Peter Mokaba Ridge Road, Overport, Durban, KwaZulu-Natal, 4091","-29.83611, 30.99978",-32.92419,27.42365
 Paulpietersburg Clinic,+27 34 995 1650,"10 Hoog Street, Paulpietersburg, KwaZulu-Natal, 3180","-27.42194, 30.81716",-32.92419,27.42365
 Pennington Clinic,+27 39 975 1100,"42 Dolphin Drive, Pennington, Scottburgh, KwaZulu-Natal, 4184","-30.37076, 30.70339",-32.92419,27.42365
 People's Pharmacy and Health Care Clinic,+27 31 701 0457,"Shop 2-4, Knowles Centre, 2 Chancery Street, Pinetown, KwaZulu-Natal, 3610","-29.82017, 30.86299",-32.92419,27.42365
 Phaphamani Clinic,+27 35 796 0135,"Next to Hlanganani Hall, Stand 661, Esikhawini Section J, Esikhawini, KwaZulu-Natal, 3887","-28.86905, 31.91456",-32.92419,27.42365
